Time [msec],x [m],y [m],z [m],Red,Green,Blue
45500,8.5099,2.0784,20,255,255,255
45750,8.3511,2.2444,20,255,255,255
46000,8.1883,2.4146,20,255,255,255
46250,8.0217,2.5889,20,255,255,255
46500,7.8516,2.7668,20,255,255,255
46750,7.6781,2.9483,20,255,255,255
47000,7.5016,3.1329,20,255,255,255
47250,7.3222,3.3206,20,255,255,255
47500,7.1402,3.5109,20,255,255,255
47750,6.9559,3.7038,20,255,255,255
48000,6.7694,3.8989,20,255,255,255
48250,6.5811,4.0959,20,255,255,255
48500,6.3911,4.2948,20,255,255,255
48750,6.1997,4.495,20,255,255,255
49000,6.0072,4.6966,20,255,255,255
49250,5.8137,4.8991,20,255,255,255
49500,5.6195,5.1023,20,255,255,255
49750,5.4248,5.306,20,255,255,255
50000,5.23,5.51,20,255,255,255
50250,5.0352,5.714,20,255,255,255
50500,4.8406,5.9176,20,255,255,255
50750,4.6466,6.1208,20,255,255,255
51000,4.4532,6.3232,20,255,255,255
51250,4.2609,6.5246,20,255,255,255
51500,4.0698,6.7248,20,255,255,255
51750,3.8801,6.9234,20,255,255,255
52000,3.6922,7.1203,20,255,255,255
52250,3.5061,7.3152,20,255,255,255
52500,3.3223,7.5078,20,255,255,255
52750,3.1408,7.6979,20,255,255,255
53000,2.962,7.8853,20,255,255,255
53250,2.7861,8.0696,20,255,255,255
53500,2.6133,8.2507,20,255,255,255
53750,2.4439,8.4283,20,255,255,255
54000,2.2781,8.6022,20,255,255,255
54250,2.1161,8.772,20,255,255,255
54500,1.9582,8.9376,20,255,255,255
54750,1.8046,9.0987,20,255,255,255
55000,1.6556,9.255,20,255,255,255
55250,1.5114,9.4063,20,255,255,255
55500,1.3722,9.5524,20,255,255,255
55750,1.2383,9.693,20,255,255,255
56000,1.1099,9.8278,20,255,255,255
56250,0.9873,9.9567,20,255,255,255
56500,0.8706,10.0793,20,255,255,255
56750,0.7602,10.1954,20,255,255,255
57000,0.6562,10.3047,20,255,255,255
57250,0.559,10.4071,20,255,255,255
57500,0.4687,10.5022,20,255,255,255
57750,0.3855,10.5898,20,255,255,255
58000,0.3098,10.6697,20,255,255,255
58250,0.2418,10.7416,20,255,255,255
58500,0.1816,10.8052,20,255,255,255
58750,0.1296,10.8604,20,255,255,255
59000,0.086,10.9068,20,255,255,255
59250,0.051,10.9442,20,255,255,255
59500,0.0248,10.9724,20,255,255,255
59750,0.0077,10.991,20,255,255,255
60000,0,11,20,255,255,255
60250,0,11,20,255,255,255
60500,0,11,20,255,255,255
60750,0,11,20,255,255,255
61000,0,11,20,255,255,255
61250,0,11,20,255,255,255
61500,0,11,20,255,255,255
61750,0,11,20,255,255,255
62000,0,11,20,255,255,255
62250,0,11,20,255,255,255
62500,0,11,20,255,255,255
62750,0,11,20,255,255,255
63000,0,11,20,255,255,255
63250,0,11,20,255,255,255
63500,0,11,20,255,255,255
63750,0,11,20,255,255,255
64000,0,11,20,255,255,255
64250,0,11,20,255,255,255
64500,0,11,20,255,255,255
64750,0,11,20,255,255,255
65000,0,11,20,255,255,255
65250,0,11,20,255,255,255
65500,0,11,20,255,255,255
65750,0,11,20,255,255,255
66000,0,11,20,255,255,255
66250,0,11,20,255,255,255
66500,0,11,20,255,255,255
66750,0,11,20,255,255,255
67000,0,11,20,255,255,255
67250,0,11,20,255,255,255
67500,0,11,20,255,255,255
67750,0,11,20,255,255,255
68000,0,11,20,255,255,255
68250,0,11,20,255,255,255
68500,0,11,20,255,255,255
68750,0,11,20,255,255,255
69000,0,11,20,255,255,255
69250,0,11,20,255,255,255
69500,0,11,20,255,255,255
69750,0,11,20,255,255,255
70000,0,11,20,255,255,255
70250,0,11,20,255,255,255
70500,0,11,20,255,255,255
70750,0,11,20,255,255,255
71000,0,11,20,255,255,255
71250,0,11,20,255,255,255
71500,0,11,20,255,255,255
71750,0,11,20,255,255,255
72000,0,11,20,255,255,255
72250,0,11,20,255,255,255
72500,0,11,20,255,255,255
72750,0,11,20,255,255,255
73000,0,11,20,255,255,255
73250,0,11,20,255,255,255
73500,0,11,20,255,255,255
73750,0,11,20,255,255,255
74000,0,11,20,255,255,255
74250,0,11,20,255,255,255
74500,0,11,20,255,255,255
74750,0,11,20,255,255,255
75000,0,11,20,255,255,255
75250,0.0054,11,20,255,255,255
75500,0.0157,11,20,255,255,255
75750,0.0306,11,20,255,255,255
76000,0.0501,11,20,255,255,255
76250,0.0741,11,20,255,255,255
76500,0.1023,11,20,255,255,255
76750,0.1348,11,20,255,255,255
77000,0.1713,11,20,255,255,255
77250,0.2117,11,20,255,255,255
77500,0.256,11,20,255,255,255
77750,0.304,11,20,255,255,255
78000,0.3555,11,20,255,255,255
78250,0.4105,11,20,255,255,255
78500,0.4689,11,20,255,255,255
78750,0.5304,11,20,255,255,255
79000,0.595,11,20,255,255,255
79250,0.6626,11,20,255,255,255
79500,0.733,11,20,255,255,255
79750,0.8062,11,20,255,255,255
80000,0.8819,11,20,255,255,255
80250,0.9601,11,20,255,255,255
80500,1.0406,11,20,255,255,255
80750,1.1233,11,20,255,255,255
81000,1.2082,11,20,255,255,255
81250,1.295,11,20,255,255,255
81500,1.3836,11,20,255,255,255
81750,1.474,11,20,255,255,255
82000,1.566,11,20,255,255,255
82250,1.6595,11,20,255,255,255
82500,1.7543,11,20,255,255,255
82750,1.8504,11,20,255,255,255
83000,1.9475,11,20,255,255,255
83250,2.0457,11,20,255,255,255
83500,2.1447,11,20,255,255,255
83750,2.2444,11,20,255,255,255
84000,2.3448,11,20,255,255,255
84250,2.4457,11,20,255,255,255
84500,2.5469,11,20,255,255,255
84750,2.6484,11,20,255,255,255
85000,2.75,11,20,255,255,255
85250,2.8516,11,20,255,255,255
85500,2.9531,11,20,255,255,255
85750,3.0543,11,20,255,255,255
86000,3.1552,11,20,255,255,255
86250,3.2556,11,20,255,255,255
86500,3.3553,11,20,255,255,255
86750,3.4543,11,20,255,255,255
87000,3.5525,11,20,255,255,255
87250,3.6496,11,20,255,255,255
87500,3.7457,11,20,255,255,255
87750,3.8405,11,20,255,255,255
88000,3.934,11,20,255,255,255
88250,4.026,11,20,255,255,255
88500,4.1164,11,20,255,255,255
88750,4.205,11,20,255,255,255
89000,4.2918,11,20,255,255,255
89250,4.3767,11,20,255,255,255
89500,4.4594,11,20,255,255,255
89750,4.5399,11,20,255,255,255
90000,4.6181,11,20,255,255,255
90250,4.6938,11,20,255,255,255
90500,4.767,11,20,255,255,255
90750,4.8374,11,20,255,255,255
91000,4.905,11,20,255,255,255
91250,4.9696,11,20,255,255,255
91500,5.0311,11,20,255,255,255
91750,5.0895,11,20,255,255,255
92000,5.1445,11,20,255,255,255
92250,5.196,11,20,255,255,255
92500,5.244,11,20,255,255,255
92750,5.2883,11,20,255,255,255
93000,5.3287,11,20,255,255,255
93250,5.3652,11,20,255,255,255
93500,5.3977,11,20,255,255,255
93750,5.4259,11,20,255,255,255
94000,5.4499,11,20,255,255,255
94250,5.4694,11,20,255,255,255
94500,5.4843,11,20,255,255,255
94750,5.4946,11,20,255,255,255
95000,5.5,11,20,255,255,255
95250,5.5,11,20,255,255,255
95500,5.5,11,20,255,255,255
95750,5.5,11,20,255,255,255
96000,5.5,11,20,255,255,255
96250,5.4883,11,20,255,255,255
96500,5.4654,11,20,255,255,255
96750,5.4315,11,20,255,255,255
97000,5.3871,11,20,255,255,255
97250,5.3322,11,20,255,255,255
97500,5.2674,11,20,255,255,255
97750,5.1927,11,20,255,255,255
98000,5.1086,11,20,255,255,255
98250,5.0152,11,20,255,255,255
98500,4.9129,11,20,255,255,255
98750,4.8021,11,20,255,255,255
99000,4.6828,11,20,255,255,255
99250,4.5556,11,20,255,255,255
99500,4.4205,11,20,255,255,255
99750,4.278,11,20,255,255,255
100000,4.1283,11,20,255,255,255
100250,3.9717,11,20,255,255,255
100500,3.8085,11,20,255,255,255
100750,3.639,11,20,255,255,255
101000,3.4634,11,20,255,255,255
101250,3.2821,11,20,255,255,255
101500,3.0953,11,20,255,255,255
101750,2.9034,11,20,255,255,255
102000,2.7065,11,20,255,255,255
102250,2.5051,11,20,255,255,255
102500,2.2993,11,20,255,255,255
102750,2.0896,11,20,255,255,255
103000,1.8761,11,20,255,255,255
103250,1.6591,11,20,255,255,255
103500,1.439,11,20,255,255,255
103750,1.216,11,20,255,255,255
104000,0.9904,11,20,255,255,255
104250,0.7625,11,20,255,255,255
104500,0.5326,11,20,255,255,255
104750,0.3009,11,20,255,255,255
105000,0.0679,11,20,255,255,255
105250,-0.1663,11,20,255,255,255
105500,-0.4014,11,20,255,255,255
105750,-0.6371,11,20,255,255,255
106000,-0.873,11,20,255,255,255
106250,-1.1089,11,20,255,255,255
106500,-1.3446,11,20,255,255,255
106750,-1.5797,11,20,255,255,255
107000,-1.8139,11,20,255,255,255
107250,-2.0469,11,20,255,255,255
107500,-2.2786,11,20,255,255,255
107750,-2.5085,11,20,255,255,255
108000,-2.7364,11,20,255,255,255
108250,-2.962,11,20,255,255,255
108500,-3.185,11,20,255,255,255
108750,-3.4051,11,20,255,255,255
109000,-3.6221,11,20,255,255,255
109250,-3.8356,11,20,255,255,255
109500,-4.0453,11,20,255,255,255
109750,-4.2511,11,20,255,255,255
110000,-4.4525,11,20,255,255,255
110250,-4.6494,11,20,255,255,255
110500,-4.8413,11,20,255,255,255
110750,-5.0281,11,20,255,255,255
111000,-5.2094,11,20,255,255,255
111250,-5.385,11,20,255,255,255
111500,-5.5545,11,20,255,255,255
111750,-5.7177,11,20,255,255,255
112000,-5.8743,11,20,255,255,255
112250,-6.024,11,20,255,255,255
112500,-6.1665,11,20,255,255,255
112750,-6.3016,11,20,255,255,255
113000,-6.4288,11,20,255,255,255
113250,-6.5481,11,20,255,255,255
113500,-6.6589,11,20,255,255,255
113750,-6.7612,11,20,255,255,255
114000,-6.8546,11,20,255,255,255
114250,-6.9387,11,20,255,255,255
114500,-7.0134,11,20,255,255,255
114750,-7.0782,11,20,255,255,255
115000,-7.1331,11,20,255,255,255
115250,-7.1775,11,20,255,255,255
115500,-7.2114,11,20,255,255,255
115750,-7.2343,11,20,255,255,255
116000,-7.246,11,20,255,255,255
116250,-7.246,11,20,255,255,255
116500,-7.246,11,20,255,255,255
116750,-7.246,11,20,255,255,255
117000,-7.246,11,20,255,255,255
117250,-7.246,11,20,255,255,255
117500,-7.246,11,20,255,255,255
117750,-7.246,11,20,255,255,255
118000,-7.246,11,20,255,255,255
118250,-7.246,11,20,255,255,255
118500,-7.246,11,20,255,255,255
118750,-7.246,11,20,255,255,255
119000,-7.246,11,20,255,255,255
119250,-7.246,11,20,255,255,255
119500,-7.246,11,20,255,255,255
119750,-7.246,11,20,255,255,255
120000,-7.246,11,20,255,255,255
120250,-7.246,11,20,255,255,255
120500,-7.246,11,20,255,255,255
120750,-7.246,11,20,255,255,255
121000,-7.246,11,20,255,255,255
121250,-7.246,11,20,255,255,255
121500,-7.246,11,20,255,255,255
121750,-7.246,11,20,255,255,255
122000,-7.246,11,20,255,255,255
122250,-7.246,11,20,255,255,255
122500,-7.246,11,20,255,255,255
122750,-7.246,11,20,255,255,255
123000,-7.246,11,20,255,255,255
123250,-7.246,11,20,255,255,255
123500,-7.246,11,20,255,255,255
123750,-7.246,11,20,255,255,255
124000,-7.246,11,20,255,255,255
124250,-7.246,11,20,255,255,255
124500,-7.246,11,20,255,255,255
124750,-7.246,11,20,255,255,255
125000,-7.246,11,20,255,255,255
125250,-7.246,11,20,255,255,255
125500,-7.246,11,20,255,255,255
125750,-7.246,11,20,255,255,255
126000,-7.246,11,20,255,255,255
126250,-7.246,11,20,255,255,255
126500,-7.246,11,20,255,255,255
126750,-7.246,11,20,255,255,255
127000,-7.246,11,20,255,255,255
127250,-7.246,11,20,255,255,255
127500,-7.246,11,20,255,255,255
127750,-7.246,11,20,255,255,255
128000,-7.246,11,20,255,255,255
128250,-7.246,11,20,255,255,255
128500,-7.246,11,20,255,255,255
128750,-7.246,11,20,255,255,255
129000,-7.246,11,20,255,255,255
129250,-7.246,11,20,255,255,255
129500,-7.246,11,20,255,255,255
129750,-7.246,11,20,255,255,255
130000,-7.246,11,20,255,255,255
130250,-7.246,11,20,255,255,255
130500,-7.246,11,20,255,255,255
130750,-7.246,11,20,255,255,255
131000,-7.246,11,20,255,255,255
131250,-7.246,11,20,255,255,255
131500,-7.246,11,20,255,255,255
131750,-7.246,11,20,255,255,255
132000,-7.246,11,20,255,255,255
132250,-7.246,11,20,255,255,255
132500,-7.246,11,20,255,255,255
132750,-7.246,11,20,255,255,255
133000,-7.246,11,20,255,255,255
133250,-7.246,11,20,255,255,255
133500,-7.246,11,20,255,255,255
133750,-7.246,11,20,255,255,255
134000,-7.246,11,20,255,255,255
134250,-7.246,11,20,255,255,255
134500,-7.246,11,20,255,255,255
134750,-7.246,11,20,255,255,255
135000,-7.246,11,20,255,255,255
135250,-7.246,11,20,255,255,255
135500,-7.246,11,20,255,255,255
135750,-7.246,11,20,255,255,255
136000,-7.246,11,20,255,255,255
136250,-7.246,11,20,255,255,255
136500,-7.246,11,20,255,255,255
136750,-7.246,11,20,255,255,255
137000,-7.246,11,20,255,255,255
137250,-7.246,11,20,255,255,255
137500,-7.246,11,20,255,255,255
137750,-7.246,11,20,255,255,255
138000,-7.246,11,20,255,255,255
138250,-7.246,11,20,255,255,255
138500,-7.246,11,20,255,255,255
138750,-7.246,11,20,255,255,255
139000,-7.246,11,20,255,255,255
139250,-7.246,11,20,255,255,255
139500,-7.246,11,20,255,255,255
139750,-7.246,11,20,255,255,255
140000,-7.246,11,20,255,255,255
140250,-7.246,11,20,255,255,255
140500,-7.246,11,20,255,255,255
140750,-7.246,11,20,255,255,255
141000,-7.246,11,20,255,255,255
141250,-7.246,11,20,255,255,255
141500,-7.246,11,20,255,255,255
141750,-7.246,11,20,255,255,255
142000,-7.246,11,20,255,255,255
142250,-7.246,11,20,255,255,255
142500,-7.246,11,20,255,255,255
142750,-7.246,11,20,255,255,255
143000,-7.246,11,20,255,255,255
143250,-7.246,11,20,255,255,255
143500,-7.246,11,20,255,255,255
143750,-7.246,11,20,255,255,255
144000,-7.246,11,20,255,255,255
144250,-7.246,11,20,255,255,255
144500,-7.246,11,20,255,255,255
144750,-7.246,11,20,255,255,255
145000,-7.246,11,20,255,255,255
145250,-7.246,11,20,255,255,255
145500,-7.246,11,20,255,255,255
145750,-7.246,11,20,255,255,255
146000,-7.246,11.0003,19.9982,255,255,255
146250,-7.246,11.0013,19.9948,255,255,255
146500,-7.246,11.003,19.9899,255,255,255
146750,-7.246,11.0052,19.9834,255,255,255
147000,-7.246,11.0081,19.9755,255,255,255
147250,-7.246,11.0116,19.9661,255,255,255
147500,-7.246,11.0156,19.9554,255,255,255
147750,-7.246,11.0202,19.9433,255,255,255
148000,-7.246,11.0254,19.9299,255,255,255
148250,-7.246,11.031,19.9152,255,255,255
148500,-7.246,11.0372,19.8993,255,255,255
148750,-7.246,11.0439,19.8821,255,255,255
149000,-7.246,11.0511,19.8639,255,255,255
149250,-7.246,11.0587,19.8445,255,255,255
149500,-7.246,11.0668,19.824,255,255,255
149750,-7.246,11.0753,19.8026,255,255,255
150000,-7.246,11.0842,19.7801,255,255,255
150250,-7.246,11.0935,19.7566,255,255,255
150500,-7.246,11.1032,19.7323,255,255,255
150750,-7.246,11.1133,19.707,255,255,255
151000,-7.246,11.1237,19.681,255,255,255
151250,-7.246,11.1345,19.6541,255,255,255
151500,-7.246,11.1456,19.6264,255,255,255
151750,-7.246,11.1569,19.5981,255,255,255
152000,-7.246,11.1686,19.5691,255,255,255
152250,-7.246,11.1805,19.5394,255,255,255
152500,-7.246,11.1927,19.5091,255,255,255
152750,-7.246,11.2051,19.4783,255,255,255
153000,-7.246,11.2177,19.4469,255,255,255
153250,-7.246,11.2306,19.4151,255,255,255
153500,-7.246,11.2436,19.3828,255,255,255
153750,-7.246,11.2568,19.3501,255,255,255
154000,-7.246,11.2701,19.3171,255,255,255
154250,-7.246,11.2836,19.2837,255,255,255
154500,-7.246,11.2972,19.2501,255,255,255
154750,-7.246,11.3109,19.2162,255,255,255
155000,-7.246,11.3247,19.1821,255,255,255
155250,-7.246,11.3386,19.1478,255,255,255
155500,-7.246,11.3525,19.1134,255,255,255
155750,-7.246,11.3665,19.0789,255,255,255
156000,-7.246,11.3805,19.0444,255,255,255
156250,-7.246,11.3945,19.0099,255,255,255
156500,-7.246,11.4085,18.9754,255,255,255
156750,-7.246,11.4225,18.9409,255,255,255
157000,-7.246,11.4364,18.9066,255,255,255
157250,-7.246,11.4503,18.8724,255,255,255
157500,-7.246,11.4641,18.8384,255,255,255
157750,-7.246,11.4778,18.8047,255,255,255
158000,-7.246,11.4914,18.7712,255,255,255
158250,-7.246,11.5049,18.738,255,255,255
158500,-7.246,11.5182,18.7052,255,255,255
158750,-7.246,11.5314,18.6728,255,255,255
159000,-7.246,11.5444,18.6407,255,255,255
159250,-7.246,11.5573,18.6092,255,255,255
159500,-7.246,11.5699,18.5782,255,255,255
159750,-7.246,11.5823,18.5477,255,255,255
160000,-7.246,11.5945,18.5177,255,255,255
160250,-7.246,11.6064,18.4885,255,255,255
160500,-7.246,11.6181,18.4598,255,255,255
160750,-7.246,11.6294,18.4319,255,255,255
161000,-7.246,11.6405,18.4048,255,255,255
161250,-7.246,11.6513,18.3784,255,255,255
161500,-7.246,11.6617,18.3528,255,255,255
161750,-7.246,11.6718,18.3281,255,255,255
162000,-7.246,11.6815,18.3043,255,255,255
162250,-7.246,11.6908,18.2814,255,255,255
162500,-7.246,11.6997,18.2595,255,255,255
162750,-7.246,11.7082,18.2387,255,255,255
163000,-7.246,11.7163,18.2189,255,255,255
163250,-7.246,11.7239,18.2002,255,255,255
163500,-7.246,11.7311,18.1826,255,255,255
163750,-7.246,11.7378,18.1662,255,255,255
164000,-7.246,11.744,18.151,255,255,255
164250,-7.246,11.7496,18.1371,255,255,255
164500,-7.246,11.7548,18.1245,255,255,255
164750,-7.246,11.7594,18.1132,255,255,255
165000,-7.246,11.7634,18.1033,255,255,255
165250,-7.246,11.7669,18.0948,255,255,255
165500,-7.246,11.7698,18.0878,255,255,255
165750,-7.246,11.772,18.0823,255,255,255
166000,-7.246,11.7737,18.0783,255,255,255
166250,-7.246,11.7747,18.0758,255,255,255
166500,-7.246,11.775,18.075,255,255,255
166750,-7.246,11.7747,18.0759,255,255,255
167000,-7.246,11.7739,18.0784,255,255,255
167250,-7.2459,11.7724,18.0827,255,255,255
167500,-7.2459,11.7705,18.0885,255,255,255
167750,-7.2459,11.768,18.096,255,255,255
168000,-7.2458,11.7651,18.1049,255,255,255
168250,-7.2457,11.7616,18.1154,255,255,255
168500,-7.2456,11.7576,18.1273,255,255,255
168750,-7.2456,11.7532,18.1406,255,255,255
169000,-7.2455,11.7484,18.1553,255,255,255
169250,-7.2453,11.7431,18.1713,255,255,255
169500,-7.2452,11.7373,18.1885,255,255,255
169750,-7.2451,11.7312,18.207,255,255,255
170000,-7.245,11.7247,18.2267,255,255,255
170250,-7.2449,11.7178,18.2475,255,255,255
170500,-7.2447,11.7105,18.2694,255,255,255
170750,-7.2446,11.7029,18.2924,255,255,255
171000,-7.2444,11.695,18.3164,255,255,255
171250,-7.2443,11.6867,18.3413,255,255,255
171500,-7.2441,11.6781,18.3672,255,255,255
171750,-7.244,11.6693,18.3939,255,255,255
172000,-7.2438,11.6601,18.4215,255,255,255
172250,-7.2436,11.6507,18.4499,255,255,255
172500,-7.2435,11.6411,18.4791,255,255,255
172750,-7.2433,11.6312,18.5089,255,255,255
173000,-7.2431,11.6211,18.5394,255,255,255
173250,-7.243,11.6108,18.5706,255,255,255
173500,-7.2428,11.6003,18.6023,255,255,255
173750,-7.2426,11.5897,18.6345,255,255,255
174000,-7.2425,11.5788,18.6672,255,255,255
174250,-7.2423,11.5679,18.7004,255,255,255
174500,-7.2422,11.5568,18.734,255,255,255
174750,-7.242,11.5455,18.768,255,255,255
175000,-7.2418,11.5342,18.8022,255,255,255
175250,-7.2417,11.5228,18.8367,255,255,255
175500,-7.2415,11.5113,18.8715,255,255,255
175750,-7.2414,11.4998,18.9065,255,255,255
176000,-7.2413,11.4882,18.9416,255,255,255
176250,-7.2411,11.4766,18.9768,255,255,255
176500,-7.241,11.465,19.012,255,255,255
176750,-7.2409,11.4534,19.0473,255,255,255
177000,-7.2408,11.4418,19.0825,255,255,255
177250,-7.2407,11.4302,19.1176,255,255,255
177500,-7.2406,11.4187,19.1527,255,255,255
177750,-7.2405,11.4072,19.1876,255,255,255
178000,-7.2404,11.3958,19.2222,255,255,255
178250,-7.2403,11.3845,19.2567,255,255,255
178500,-7.2402,11.3732,19.2908,255,255,255
178750,-7.2402,11.3621,19.3246,255,255,255
179000,-7.2401,11.3512,19.358,255,255,255
179250,-7.2401,11.3403,19.391,255,255,255
179500,-7.2401,11.3297,19.4235,255,255,255
179750,-7.2401,11.3192,19.4556,255,255,255
180000,-7.2401,11.3089,19.487,255,255,255
180250,-7.2401,11.2988,19.5179,255,255,255
180500,-7.2401,11.2889,19.5481,255,255,255
180750,-7.2402,11.2793,19.5777,255,255,255
