Time [msec],x [m],y [m],z [m],Red,Green,Blue
21500,-5,0,5,255,255,255
21750,-5,0,5,255,255,255
22000,-5,0,5,255,255,255
22250,-5,0,5,255,255,255
22500,-5,0,5,255,255,255
22750,-5,0,5,255,255,255
23000,-5,0,5,255,255,255
23250,-5,0,5,255,255,255
23500,-5,0,5,255,255,255
23750,-5,0,5,255,255,255
24000,-5,0,5,255,255,255
24250,-5,0,5,255,255,255
24500,-5,0,5,255,255,255
24750,-5,0,5,255,255,255
25000,-5,0,5,255,255,255
25250,-5,0,5,255,255,255
25500,-5,0,5,255,255,255
25750,-5,0,5,255,255,255
26000,-5,0,5,255,255,255
26250,-5,0,5,255,255,255
26500,-5,0,5,255,255,255
26750,-5,0,5,255,255,255
27000,-5,0,5,255,255,255
27250,-5,0,5,255,255,255
27500,-5,0,5,255,255,255
27750,-5,0,5,255,255,255
28000,-5,0,5,255,255,255
28250,-5,0,5,255,255,255
28500,-5,0,5,255,255,255
28750,-5,0,5,255,255,255
29000,-5,0,5,255,255,255
29250,-5,0,5,255,255,255
29500,-5,0,5,255,255,255
29750,-5,0,5,255,255,255
30000,-5,0,5,255,255,255
30250,-5,0,5,255,255,255
30500,-5,0,5,255,255,255
30750,-5,0,5,255,255,255
31000,-5,0,5,255,255,255
31250,-5,0,5,255,255,255
31500,-5,0,5,255,255,255
31750,-5,0,5,255,255,255
32000,-5,0,5,255,255,255
32250,-5,0,5,255,255,255
32500,-5,0,5,255,255,255
32750,-5,0,5,255,255,255
33000,-5,0,5,255,255,255
33250,-5,0,5,255,255,255
33500,-5,0,5,255,255,255
33750,-5,0,5,255,255,255
34000,-5,0,5,255,255,255
34250,-5,0,5,255,255,255
34500,-5,0,5,255,255,255
34750,-5,0,5,255,255,255
35000,-5,0,5,255,255,255
35250,-5,0,5,255,255,255
35500,-5,0,5,255,255,255
35750,-5,0,5,255,255,255
36000,-5,0,5,255,255,255
36250,-5,0,5,255,255,255
36500,-5,0,5,255,255,255
36750,-5,0,5,255,255,255
37000,-5,0,5,255,255,255
37250,-5,0,5,255,255,255
37500,-5,0,5,255,255,255
37750,-5,0,5,255,255,255
38000,-5,0,5,255,255,255
38250,-5,0,5,255,255,255
38500,-5,0,5,255,255,255
38750,-5,0,5,255,255,255
39000,-5,0,5,255,255,255
39250,-5,0,5,255,255,255
39500,-5,0,5,255,255,255
39750,-5,0,5,255,255,255
40000,-5,0,5,255,255,255
40250,-5,0,5,255,255,255
40500,-5,0,5,255,255,255
40750,-5,0,5,255,255,255
41000,-5,0,5,255,255,255
41250,-5,0,5,255,255,255
41500,-5,0,5,255,255,255
41750,-5,0,5,255,255,255
42000,-5,0,5,255,255,255
42250,-5,0,5,255,255,255
42500,-5,0,5,255,255,255
42750,-5,0,5,255,255,255
43000,-5,0,5,255,255,255
43250,-5,0,5,255,255,255
43500,-5,0,5,255,255,255
43750,-5,0,5,255,255,255
44000,-5,0,5,255,255,255
44250,-5,0,5,255,255,255
44500,-5,0,5,255,255,255
44750,-5,0,5,255,255,255
45000,-5,0,5,255,255,255
45250,-5,0,5,255,255,255
45500,-5,0,5,255,255,255
45750,-5,0,5,255,255,255
46000,-5,0,5,255,255,255
46250,-5,0,5,255,255,255
46500,-5,0,5,255,255,255
46750,-5,0,5,255,255,255
47000,-5,0,5,255,255,255
47250,-5,0,5,255,255,255
47500,-5,0,5,255,255,255
47750,-5,0,5,255,255,255
48000,-5,0,5,255,255,255
48250,-5,0,5,255,255,255
48500,-5,0,5,255,255,255
48750,-5,0,5,255,255,255
49000,-5,0,5,255,255,255
49250,-5,0,5,255,255,255
49500,-5,0,5,255,255,255
49750,-5,0,5,255,255,255
50000,-5,0,5,255,255,255
50250,-5,0,5,255,255,255
50500,-5,0,5,255,255,255
50750,-5,0,5,255,255,255
51000,-5,0,5,255,255,255
51250,-5,0,5,255,255,255
51500,-5,0,5,255,255,255
51750,-5,0,5,255,255,255
52000,-5,0,5,255,255,255
52250,-5,0,5,255,255,255
52500,-5,0,5,255,255,255
52750,-5,0,5,255,255,255
53000,-5,0,5,255,255,255
53250,-5,0,5,255,255,255
53500,-5,0,5,255,255,255
53750,-5,0,5,255,255,255
54000,-5,0,5,255,255,255
54250,-5,0,5,255,255,255
54500,-5,0,5,255,255,255
54750,-5,0,5,255,255,255
55000,-5,0,5,255,255,255
55250,-5,0,5,255,255,255
55500,-5,0,5,255,255,255
55750,-5,0,5,255,255,255
56000,-5,0,5,255,255,255
56250,-5,0,5,255,255,255
56500,-5,0,5,255,255,255
56750,-5,0,5,255,255,255
57000,-5,0,5,255,255,255
57250,-5,0,5,255,255,255
57500,-5,0,5,255,255,255
57750,-5,0,5,255,255,255
58000,-5,0,5,255,255,255
58250,-5,0,5,255,255,255
58500,-5,0,5,255,255,255
58750,-5,0,5,255,255,255
59000,-5,0,5,255,255,255
59250,-5,0,5,255,255,255
59500,-5,0,5,255,255,255
59750,-5,0,5,255,255,255
60000,-5,0,5,255,255,255
60250,-5,0,5,255,255,255
60500,-5,0,5,255,255,255
60750,-5,0,5,255,255,255
61000,-5,0,5,255,255,255
61250,-5,0,5,255,255,255
61500,-5,0,5,255,255,255
61750,-5,0,5,255,255,255
62000,-5,0,5,255,255,255
62250,-5,0,5,255,255,255
62500,-5,0,5,255,255,255
62750,-5,0,5,255,255,255
63000,-5,0,5,255,255,255
63250,-5,0,5,255,255,255
63500,-5,0,5,255,255,255
63750,-5,0,5,255,255,255
64000,-5,0,5,255,255,255
64250,-5,0,5,255,255,255
64500,-5,0,5,255,255,255
64750,-5,0,5,255,255,255
65000,-5,0,5,255,255,255
65250,-5,0,5,255,255,255
65500,-5,0,5,255,255,255
65750,-5,0,5,255,255,255
66000,-5,0,5,255,255,255
66250,-5,0,5,255,255,255
66500,-5,0,5,255,255,255
66750,-5,0,5,255,255,255
67000,-4.9974,0,5,255,255,255
67250,-4.9916,0,5,255,255,255
67500,-4.9826,0,5,255,255,255
67750,-4.9705,0,5,255,255,255
68000,-4.9553,0,5,255,255,255
68250,-4.9371,0,5,255,255,255
68500,-4.9159,0,5,255,255,255
68750,-4.8917,0,5,255,255,255
69000,-4.8646,0,5,255,255,255
69250,-4.8346,0,5,255,255,255
69500,-4.8017,0,5,255,255,255
69750,-4.766,0,5,255,255,255
70000,-4.7276,0,5,255,255,255
70250,-4.6864,0,5,255,255,255
70500,-4.6426,0,5,255,255,255
70750,-4.5961,0,5,255,255,255
71000,-4.5469,0,5,255,255,255
71250,-4.4952,0,5,255,255,255
71500,-4.441,0,5,255,255,255
71750,-4.3843,0,5,255,255,255
72000,-4.3251,0,5,255,255,255
72250,-4.2635,0,5,255,255,255
72500,-4.1995,0,5,255,255,255
72750,-4.1332,0,5,255,255,255
73000,-4.0645,0,5,255,255,255
73250,-3.9936,0,5,255,255,255
73500,-3.9205,0,5,255,255,255
73750,-3.8452,0,5,255,255,255
74000,-3.7678,0,5,255,255,255
74250,-3.6882,0,5,255,255,255
74500,-3.6066,0,5,255,255,255
74750,-3.523,0,5,255,255,255
75000,-3.4373,0,5,255,255,255
75250,-3.3498,0,5,255,255,255
75500,-3.2603,0,5,255,255,255
75750,-3.1689,0,5,255,255,255
76000,-3.0757,0,5,255,255,255
76250,-2.9807,0,5,255,255,255
76500,-2.884,0,5,255,255,255
76750,-2.7855,0,5,255,255,255
77000,-2.6854,0,5,255,255,255
77250,-2.5836,0,5,255,255,255
77500,-2.4803,0,5,255,255,255
77750,-2.3753,0,5,255,255,255
78000,-2.2689,0,5,255,255,255
78250,-2.161,0,5,255,255,255
78500,-2.0516,0,5,255,255,255
78750,-1.9408,0,5,255,255,255
79000,-1.8287,0,5,255,255,255
79250,-1.7152,0,5,255,255,255
79500,-1.6005,0,5,255,255,255
79750,-1.4845,0,5,255,255,255
80000,-1.3673,0,5,255,255,255
80250,-1.2489,0,5,255,255,255
80500,-1.1294,0,5,255,255,255
80750,-1.0088,0,5,255,255,255
81000,-0.8872,0,5,255,255,255
81250,-0.7646,0,5,255,255,255
81500,-0.6409,0,5,255,255,255
81750,-0.5164,0,5,255,255,255
82000,-0.3909,0,5,255,255,255
82250,-0.2646,0,5,255,255,255
82500,-0.1375,0,5,255,255,255
82750,-0.0096,0,5,255,255,255
83000,0.119,0,5,255,255,255
83250,0.2483,0,5,255,255,255
83500,0.3783,0,5,255,255,255
83750,0.509,0,5,255,255,255
84000,0.6401,0,5,255,255,255
84250,0.7719,0,5,255,255,255
84500,0.9041,0,5,255,255,255
84750,1.0368,0,5,255,255,255
85000,1.17,0,5,255,255,255
85250,1.3035,0,5,255,255,255
85500,1.4373,0,5,255,255,255
85750,1.5715,0,5,255,255,255
86000,1.706,0,5,255,255,255
86250,1.8406,0,5,255,255,255
86500,1.9755,0,5,255,255,255
86750,2.1105,0,5,255,255,255
87000,2.2456,0,5,255,255,255
87250,2.3808,0,5,255,255,255
87500,2.5161,0,5,255,255,255
87750,2.6513,0,5,255,255,255
88000,2.7865,0,5,255,255,255
88250,2.9216,0,5,255,255,255
88500,3.0566,0,5,255,255,255
88750,3.1914,0,5,255,255,255
89000,3.326,0,5,255,255,255
89250,3.4604,0,5,255,255,255
89500,3.5945,0,5,255,255,255
89750,3.7283,0,5,255,255,255
90000,3.8618,0,5,255,255,255
90250,3.9948,0,5,255,255,255
90500,4.1274,0,5,255,255,255
90750,4.2595,0,5,255,255,255
91000,4.3912,0,5,255,255,255
91250,4.5222,0,5,255,255,255
91500,4.6527,0,5,255,255,255
91750,4.7825,0,5,255,255,255
92000,4.9117,0,5,255,255,255
92250,5.0402,0,5,255,255,255
92500,5.1679,0,5,255,255,255
92750,5.2949,0,5,255,255,255
93000,5.421,0,5,255,255,255
93250,5.5462,0,5,255,255,255
93500,5.6706,0,5,255,255,255
93750,5.794,0,5,255,255,255
94000,5.9164,0,5,255,255,255
94250,6.0378,0,5,255,255,255
94500,6.1581,0,5,255,255,255
94750,6.2774,0,5,255,255,255
95000,6.3955,0,5,255,255,255
95250,6.5124,0,5,255,255,255
95500,6.6281,0,5,255,255,255
95750,6.7426,0,5,255,255,255
96000,6.8557,0,5,255,255,255
96250,6.9676,0,5,255,255,255
96500,7.078,0,5,255,255,255
96750,7.1871,0,5,255,255,255
97000,7.2947,0,5,255,255,255
97250,7.4008,0,5,255,255,255
97500,7.5054,0,5,255,255,255
97750,7.6084,0,5,255,255,255
98000,7.7098,0,5,255,255,255
98250,7.8095,0,5,255,255,255
98500,7.9076,0,5,255,255,255
98750,8.0039,0,5,255,255,255
99000,8.0985,0,5,255,255,255
99250,8.1913,0,5,255,255,255
99500,8.2823,0,5,255,255,255
99750,8.3713,0,5,255,255,255
100000,8.4585,0,5,255,255,255
100250,8.5437,0,5,255,255,255
100500,8.6268,0,5,255,255,255
100750,8.708,0,5,255,255,255
101000,8.7871,0,5,255,255,255
101250,8.864,0,5,255,255,255
101500,8.9388,0,5,255,255,255
101750,9.0115,0,5,255,255,255
102000,9.0818,0,5,255,255,255
102250,9.15,0,5,255,255,255
102500,9.2158,0,5,255,255,255
102750,9.2792,0,5,255,255,255
103000,9.3403,0,5,255,255,255
103250,9.3989,0,5,255,255,255
103500,9.4551,0,5,255,255,255
103750,9.5087,0,5,255,255,255
104000,9.5599,0,5,255,255,255
104250,9.6084,0,5,255,255,255
104500,9.6543,0,5,255,255,255
104750,9.6976,0,5,255,255,255
105000,9.7381,0,5,255,255,255
105250,9.7759,0,5,255,255,255
105500,9.811,0,5,255,255,255
105750,9.8432,0,5,255,255,255
106000,9.8725,0,5,255,255,255
106250,9.899,0,5,255,255,255
106500,9.9222,0,5,255,255,255
106750,9.9419,0,5,255,255,255
107000,9.9581,0,5,255,255,255
107250,9.9708,0.0001,5,255,255,255
107500,9.9801,0.0001,5,255,255,255
107750,9.9861,0.0001,5,255,255,255
108000,9.9888,0.0002,5,255,255,255
108250,9.9882,0.0002,5,255,255,255
108500,9.9844,0.0003,5,255,255,255
108750,9.9775,0.0003,5,255,255,255
109000,9.9674,0.0004,5,255,255,255
109250,9.9543,0.0005,5,255,255,255
109500,9.9381,0.0005,5,255,255,255
109750,9.919,0.0006,5,255,255,255
110000,9.897,0.0007,5,255,255,255
110250,9.872,0.0008,5,255,255,255
110500,9.8443,0.0009,5,255,255,255
110750,9.8138,0.001,5,255,255,255
111000,9.7805,0.0011,5,255,255,255
111250,9.7446,0.0012,5,255,255,255
111500,9.706,0.0013,5,255,255,255
111750,9.6649,0.0014,5,255,255,255
112000,9.6212,0.0016,5,255,255,255
112250,9.575,0.0017,5,255,255,255
112500,9.5263,0.0018,5,255,255,255
112750,9.4753,0.0019,5,255,255,255
113000,9.4219,0.0021,5,255,255,255
113250,9.3662,0.0022,5,255,255,255
113500,9.3082,0.0023,5,255,255,255
113750,9.2481,0.0025,5,255,255,255
114000,9.1858,0.0026,5,255,255,255
114250,9.1213,0.0028,5,255,255,255
114500,9.0548,0.0029,5,255,255,255
114750,8.9863,0.0031,5,255,255,255
115000,8.9158,0.0032,5,255,255,255
115250,8.8434,0.0034,5,255,255,255
115500,8.7692,0.0035,5,255,255,255
115750,8.6931,0.0037,5,255,255,255
116000,8.6152,0.0039,5,255,255,255
116250,8.5356,0.004,5,255,255,255
116500,8.4543,0.0042,5,255,255,255
116750,8.3713,0.0044,5,255,255,255
117000,8.2868,0.0045,5,255,255,255
117250,8.2008,0.0047,5,255,255,255
117500,8.1132,0.0049,5,255,255,255
117750,8.0242,0.005,5,255,255,255
118000,7.9338,0.0052,5,255,255,255
118250,7.8421,0.0054,5,255,255,255
118500,7.749,0.0055,5,255,255,255
118750,7.6547,0.0057,5,255,255,255
119000,7.5592,0.0059,5,255,255,255
119250,7.4626,0.006,5,255,255,255
119500,7.3648,0.0062,5,255,255,255
119750,7.266,0.0063,5,255,255,255
120000,7.1661,0.0065,5,255,255,255
120250,7.0653,0.0067,5,255,255,255
120500,6.9635,0.0068,5,255,255,255
120750,6.8609,0.007,5,255,255,255
121000,6.7575,0.0071,5,255,255,255
121250,6.6533,0.0073,5,255,255,255
121500,6.5483,0.0075,5,255,255,255
121750,6.4427,0.0076,5,255,255,255
122000,6.3364,0.0078,5,255,255,255
122250,6.2296,0.0079,5,255,255,255
122500,6.1222,0.0081,5,255,255,255
122750,6.0143,0.0082,5,255,255,255
123000,5.9059,0.0083,5,255,255,255
123250,5.7972,0.0085,5,255,255,255
123500,5.6881,0.0086,5,255,255,255
123750,5.5788,0.0087,5,255,255,255
124000,5.4691,0.0089,5,255,255,255
124250,5.3593,0.009,5,255,255,255
124500,5.2493,0.0091,5,255,255,255
124750,5.1392,0.0092,5,255,255,255
125000,5.0291,0.0094,5,255,255,255
125250,4.9189,0.0095,5,255,255,255
125500,4.8087,0.0096,5,255,255,255
125750,4.6987,0.0097,5,255,255,255
126000,4.5887,0.0098,5,255,255,255
126250,4.479,0.0099,5,255,255,255
126500,4.3694,0.0099,5,255,255,255
126750,4.2601,0.01,5,255,255,255
127000,4.1512,0.0101,5,255,255,255
127250,4.0426,0.0102,5,255,255,255
127500,3.9344,0.0102,5,255,255,255
127750,3.8267,0.0103,5,255,255,255
128000,3.7195,0.0104,5,255,255,255
128250,3.6129,0.0104,5,255,255,255
128500,3.5069,0.0105,5,255,255,255
128750,3.4015,0.0105,5,255,255,255
129000,3.2968,0.0105,5,255,255,255
129250,3.1929,0.0106,5,255,255,255
129500,3.0897,0.0106,5,255,255,255
129750,2.9874,0.0106,5,255,255,255
130000,2.886,0.0106,5,255,255,255
130250,2.7855,0.0106,5,255,255,255
130500,2.686,0.0106,5,255,255,255
130750,2.5876,0.0106,5,255,255,255
131000,2.4902,0.0105,5,255,255,255
131250,2.394,0.0105,5,255,255,255
131500,2.2989,0.0105,5,255,255,255
131750,2.2051,0.0104,5,255,255,255
132000,2.1125,0.0104,5,255,255,255
132250,2.0213,0.0103,5,255,255,255
132500,1.9314,0.0102,5,255,255,255
132750,1.8429,0.0102,5,255,255,255
133000,1.7559,0.0101,5,255,255,255
133250,1.6704,0.01,5,255,255,255
133500,1.5865,0.0099,5,255,255,255
133750,1.5042,0.0098,5,255,255,255
134000,1.4235,0.0096,5,255,255,255
134250,1.3445,0.0095,5,255,255,255
134500,1.2673,0.0094,5,255,255,255
134750,1.1919,0.0092,5,255,255,255
135000,1.1183,0.0091,5,255,255,255
135250,1.0466,0.0089,5,255,255,255
135500,0.9768,0.0087,5,255,255,255
135750,0.9091,0.0085,5,255,255,255
136000,0.8433,0.0083,5,255,255,255
136250,0.7797,0.0081,5,255,255,255
136500,0.7181,0.0079,5,255,255,255
136750,0.6588,0.0076,5,255,255,255
137000,0.6017,0.0074,5,255,255,255
137250,0.5468,0.0071,5,255,255,255
137500,0.4943,0.0069,5,255,255,255
137750,0.4442,0.0066,5,255,255,255
138000,0.3964,0.0063,5,255,255,255
138250,0.3511,0.006,5,255,255,255
138500,0.3084,0.0057,5,255,255,255
138750,0.2682,0.0054,5,255,255,255
139000,0.2306,0.005,5,255,255,255
139250,0.1956,0.0047,5,255,255,255
139500,0.1634,0.0043,5,255,255,255
139750,0.1339,0.004,5,255,255,255
140000,0.1072,0.0036,5,255,255,255
140250,0.0833,0.0032,5,255,255,255
140500,0.0624,0.0028,5,255,255,255
140750,0.0443,0.0023,5,255,255,255
141000,0.0293,0.0019,5,255,255,255
141250,0.0173,0.0014,5,255,255,255
141500,0.0084,0.001,5,255,255,255
141750,0.0026,0.0005,5,255,255,255
142000,0,0,5,255,255,255
142250,-0.001,-0.0022,5,255,255,255
142500,-0.0019,-0.0077,5,255,255,255
142750,-0.0027,-0.0164,5,255,255,255
143000,-0.0035,-0.0284,5,255,255,255
143250,-0.0042,-0.0436,5,255,255,255
143500,-0.0048,-0.0618,5,255,255,255
143750,-0.0054,-0.0832,5,255,255,255
144000,-0.0059,-0.1075,5,255,255,255
144250,-0.0064,-0.1348,5,255,255,255
144500,-0.0068,-0.165,5,255,255,255
144750,-0.0072,-0.1981,5,255,255,255
145000,-0.0075,-0.234,5,255,255,255
145250,-0.0077,-0.2727,5,255,255,255
145500,-0.0079,-0.314,5,255,255,255
145750,-0.0081,-0.3581,5,255,255,255
146000,-0.0081,-0.4047,5,255,255,255
146250,-0.0082,-0.4539,5,255,255,255
146500,-0.0082,-0.5056,5,255,255,255
146750,-0.0081,-0.5598,5,255,255,255
147000,-0.008,-0.6163,5,255,255,255
147250,-0.0079,-0.6752,5,255,255,255
147500,-0.0077,-0.7365,5,255,255,255
147750,-0.0075,-0.8,5,255,255,255
148000,-0.0072,-0.8656,5,255,255,255
148250,-0.0069,-0.9335,5,255,255,255
148500,-0.0066,-1.0034,5,255,255,255
148750,-0.0062,-1.0754,5,255,255,255
149000,-0.0058,-1.1494,5,255,255,255
149250,-0.0054,-1.2254,5,255,255,255
149500,-0.0049,-1.3032,5,255,255,255
149750,-0.0044,-1.3829,5,255,255,255
150000,-0.0038,-1.4644,5,255,255,255
150250,-0.0033,-1.5477,5,255,255,255
150500,-0.0027,-1.6326,5,255,255,255
150750,-0.002,-1.7192,5,255,255,255
151000,-0.0014,-1.8074,5,255,255,255
151250,-0.0007,-1.8971,5,255,255,255
151500,0,-1.9883,5,255,255,255
151750,0.0007,-2.081,5,255,255,255
152000,0.0015,-2.1751,5,255,255,255
152250,0.0022,-2.2705,5,255,255,255
152500,0.003,-2.3672,5,255,255,255
152750,0.0038,-2.4651,5,255,255,255
153000,0.0046,-2.5642,5,255,255,255
153250,0.0055,-2.6645,5,255,255,255
153500,0.0063,-2.7658,5,255,255,255
153750,0.0072,-2.8682,5,255,255,255
154000,0.0081,-2.9716,5,255,255,255
154250,0.009,-3.0759,5,255,255,255
154500,0.0099,-3.1812,5,255,255,255
154750,0.0108,-3.2872,5,255,255,255
155000,0.0117,-3.394,5,255,255,255
155250,0.0126,-3.5016,5,255,255,255
155500,0.0135,-3.6098,5,255,255,255
155750,0.0144,-3.7187,5,255,255,255
156000,0.0154,-3.8282,5,255,255,255
156250,0.0163,-3.9382,5,255,255,255
156500,0.0172,-4.0487,5,255,255,255
156750,0.0181,-4.1596,5,255,255,255
157000,0.0191,-4.2709,5,255,255,255
157250,0.02,-4.3825,5,255,255,255
157500,0.0209,-4.4944,5,255,255,255
157750,0.0218,-4.6065,5,255,255,255
158000,0.0227,-4.7188,5,255,255,255
158250,0.0236,-4.8312,5,255,255,255
158500,0.0245,-4.9437,5,255,255,255
158750,0.0254,-5.0563,5,255,255,255
159000,0.0262,-5.1688,5,255,255,255
159250,0.0271,-5.2812,5,255,255,255
159500,0.0279,-5.3935,5,255,255,255
159750,0.0287,-5.5056,5,255,255,255
160000,0.0295,-5.6175,5,255,255,255
160250,0.0303,-5.7291,5,255,255,255
160500,0.0311,-5.8404,5,255,255,255
160750,0.0318,-5.9513,5,255,255,255
161000,0.0326,-6.0618,5,255,255,255
161250,0.0333,-6.1718,5,255,255,255
161500,0.034,-6.2813,5,255,255,255
161750,0.0346,-6.3902,5,255,255,255
162000,0.0352,-6.4984,5,255,255,255
162250,0.0358,-6.606,5,255,255,255
162500,0.0364,-6.7128,5,255,255,255
162750,0.037,-6.8188,5,255,255,255
163000,0.0375,-6.9241,5,255,255,255
163250,0.0379,-7.0284,5,255,255,255
163500,0.0384,-7.1318,5,255,255,255
163750,0.0388,-7.2342,5,255,255,255
164000,0.0392,-7.3355,5,255,255,255
164250,0.0395,-7.4358,5,255,255,255
164500,0.0398,-7.5349,5,255,255,255
164750,0.0401,-7.6328,5,255,255,255
165000,0.0403,-7.7295,5,255,255,255
165250,0.0405,-7.8249,5,255,255,255
165500,0.0406,-7.919,5,255,255,255
165750,0.0407,-8.0117,5,255,255,255
166000,0.0408,-8.1029,5,255,255,255
166250,0.0408,-8.1926,5,255,255,255
166500,0.0407,-8.2808,5,255,255,255
166750,0.0406,-8.3674,5,255,255,255
167000,0.0405,-8.4523,5,255,255,255
167250,0.0403,-8.5356,5,255,255,255
167500,0.04,-8.6171,5,255,255,255
167750,0.0397,-8.6968,5,255,255,255
168000,0.0394,-8.7746,5,255,255,255
168250,0.039,-8.8506,5,255,255,255
168500,0.0385,-8.9246,5,255,255,255
168750,0.038,-8.9966,5,255,255,255
169000,0.0374,-9.0665,5,255,255,255
169250,0.0368,-9.1344,5,255,255,255
169500,0.036,-9.2,5,255,255,255
169750,0.0353,-9.2635,5,255,255,255
170000,0.0344,-9.3248,5,255,255,255
170250,0.0335,-9.3837,5,255,255,255
170500,0.0326,-9.4402,5,255,255,255
170750,0.0315,-9.4944,5,255,255,255
171000,0.0304,-9.5461,5,255,255,255
171250,0.0293,-9.5953,5,255,255,255
171500,0.028,-9.6419,5,255,255,255
171750,0.0267,-9.686,5,255,255,255
172000,0.0253,-9.7273,5,255,255,255
172250,0.0238,-9.766,5,255,255,255
172500,0.0223,-9.8019,5,255,255,255
172750,0.0207,-9.835,5,255,255,255
173000,0.019,-9.8652,5,255,255,255
173250,0.0172,-9.8925,5,255,255,255
173500,0.0154,-9.9168,5,255,255,255
173750,0.0134,-9.9382,5,255,255,255
174000,0.0114,-9.9564,5,255,255,255
174250,0.0093,-9.9716,5,255,255,255
174500,0.0071,-9.9836,5,255,255,255
174750,0.0048,-9.9923,5,255,255,255
175000,0.0025,-9.9978,5,255,255,255
175250,0,-10,5,255,255,255
175500,-0.0058,-10.0005,5,255,255,255
175750,-0.0181,-10.0009,5,255,255,255
176000,-0.0368,-10.0014,5,255,255,255
176250,-0.0615,-10.0018,5,255,255,255
176500,-0.0921,-10.0021,5,255,255,255
176750,-0.1284,-10.0025,5,255,255,255
177000,-0.1701,-10.0028,5,255,255,255
177250,-0.2172,-10.0031,5,255,255,255
177500,-0.2693,-10.0034,5,255,255,255
177750,-0.3263,-10.0036,5,255,255,255
178000,-0.3879,-10.0038,5,255,255,255
178250,-0.4541,-10.004,5,255,255,255
178500,-0.5244,-10.0042,5,255,255,255
178750,-0.5989,-10.0043,5,255,255,255
179000,-0.6772,-10.0045,5,255,255,255
179250,-0.7591,-10.0046,5,255,255,255
179500,-0.8445,-10.0047,5,255,255,255
179750,-0.9331,-10.0048,5,255,255,255
180000,-1.0247,-10.0048,5,255,255,255
180250,-1.1192,-10.0049,5,255,255,255
180500,-1.2163,-10.0049,5,255,255,255
180750,-1.3159,-10.0049,5,255,255,255
181000,-1.4176,-10.0049,5,255,255,255
181250,-1.5214,-10.0049,5,255,255,255
181500,-1.627,-10.0048,5,255,255,255
181750,-1.7341,-10.0048,5,255,255,255
182000,-1.8427,-10.0047,5,255,255,255
182250,-1.9525,-10.0046,5,255,255,255
182500,-2.0633,-10.0046,5,255,255,255
182750,-2.1749,-10.0045,5,255,255,255
183000,-2.2871,-10.0044,5,255,255,255
183250,-2.3996,-10.0042,5,255,255,255
183500,-2.5124,-10.0041,5,255,255,255
183750,-2.6251,-10.004,5,255,255,255
184000,-2.7376,-10.0039,5,255,255,255
